t,stroke_id,action_type,x_des,y_des,z_des,x_act,y_act,z_act,x_cmd,y_cmd,z_cmd,error_x,error_y,error_z,error_norm,q1,q2,q3,q4,q5,q6,q7,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot7,sigma_min,condition_number,manipulability,lambda_dls,speed_scale,joint_limit_margin,tip_orientation_error_deg,desired_normal_force_n,measured_normal_force_n,filtered_normal_force_n,normal_force_error_n,normal_force_offset_m,force_control_active,contact_active,status,policy_reason
14.84,stroke_002,draw_line,0.5287863444493671,0.0056358630182720484,0.202,0.5286335498696498,0.005279393767455758,0.2020011789913015,0.5355781583061426,0.005777531792748607,0.2146638416248839,0.00015279457971728583,0.00035646925081629036,-1.178991301475918e-06,0.0003878374664585647,0.010109888389706612,0.13277840614318848,-0.00012168317334726453,-2.256598949432373,6.975638825679198e-06,2.36266827583313,0.7573181390762329,0.011494596488773823,0.02783825434744358,0.00965301413089037,0.048018280416727066,0.0015997159061953425,-0.060581274330616,0.02384757250547409,0.2622394606654899,3.025986126264836,0.15825365510981942,0.02,1.0,0.8141827648162843,1.530305494522878,1.0,2.965648889541626,2.6835480361823327,-1.965648889541626,0.012663841624883885,True,True,OK,metrics within configured thresholds
14.86,stroke_002,draw_line,0.5290583509848839,0.005833487334220372,0.202,0.5288944385964647,0.005479099272567659,0.20200119242228923,0.5358518967906931,0.005976805807866083,0.21482442055624154,0.000163912388419174,0.00035438806165271307,-1.1924222892145675e-06,0.00039046074218820155,0.010320509783923626,0.13349667191505432,4.065791654284112e-05,-2.2555785179138184,-2.1174850189709105e-05,2.3622615337371826,0.7578132152557373,0.011415812186896801,0.024323290213942528,0.009369809180498123,0.046322714537382126,0.001126901595853269,-0.07470210641622543,0.02365875616669655,0.2622974232706466,3.0260051810520077,0.15842311674766338,0.02,1.0,0.815201050567627,1.5363017930165221,1.0,2.666738271713257,2.7822833348580853,-1.6667382717132568,0.012824420556241521,True,True,OK,metrics within configured thresholds
14.88,stroke_002,draw_line,0.5293264187024265,0.006028249931400401,0.202,0.5291722348466187,0.0056758337479832326,0.20200089112703115,0.5361217182454364,0.00617319173378686,0.2147759522960298,0.00015418385580778793,0.0003524161834171681,-8.911270311384722e-07,0.00038466949688461833,0.01052794512361288,0.1342136412858963,0.00020014742040075362,-2.254589796066284,-4.8999168939189985e-05,2.3620011806488037,0.7583026885986328,0.011221026070415974,0.025212785229086876,0.009296691976487637,0.045813895761966705,0.0013967338018119335,-0.06327218562364578,0.023414626717567444,0.26236693278803486,3.0256869241927427,0.15857532281026476,0.02,1.0,0.8162214820861817,1.5356525133892116,1.0,2.728135585784912,2.7418425627573955,-1.728135585784912,0.012775952296029786,True,True,OK,metrics within configured thresholds
14.9,stroke_002,draw_line,0.5295905124687703,0.006220125284030348,0.202,0.5294471678192606,0.005869887666302536,0.2020009640670884,0.5363875039240968,0.006366664485351449,0.21478091544896497,0.00014334464950971348,0.0003502376177278114,-9.64067088382592e-07,0.000378437586452596,0.010732613503932953,0.13492602109909058,0.00035709733492694795,-2.253603935241699,-7.63786374591291e-05,2.3617305755615234,0.7587873339653015,0.01108578685671091,0.02461935207247734,0.009167325682938099,0.04552499204874039,0.0013648932799696922,-0.06575435400009155,0.023156726732850075,0.2624280978709865,3.025554187820785,0.1587314257557016,0.02,1.0,0.8172102039337159,1.535482426783364,1.0,2.851428985595703,2.7370451208170263,-1.8514289855957031,0.012780915448964952,True,True,OK,metrics within configured thresholds
14.92,stroke_002,draw_line,0.5298505985866697,0.006409088909628061,0.202,0.529701697343463,0.006060803502151896,0.20200107341106097,0.5366492157992445,0.00655719875911718,0.2148534065342882,0.00014890124320676712,0.00034828540747616505,-1.0734110609533776e-06,0.0003787815432418334,0.010934025049209595,0.13561394810676575,0.0005110179190523922,-2.252633571624756,-0.0001038101690937765,2.361380100250244,0.7592669129371643,0.010927331633865833,0.0231926292181015,0.009002340026199818,0.044045090675354004,0.001334141823463142,-0.06737633049488068,0.02292695827782154,0.2624893300274253,3.0254103712476415,0.15888631121503996,0.02,1.0,0.8181960647583009,1.539377568550045,1.0,2.5931169986724854,2.777079473489563,-1.5931169986724854,0.012853406534288184,True,True,OK,metrics within configured thresholds
14.94,stroke_002,draw_line,0.5301066448180182,0.006595117385838185,0.202,0.5299804005152907,0.006249643035392931,0.20200100312045566,0.5369068873516409,0.006744772051464094,0.21476881508326034,0.0001262443027274518,0.00034547435044525454,-1.0031204556448792e-06,0.0003678194625592283,0.01113311480730772,0.1363133043050766,0.0006628000410273671,-2.2516791820526123,-0.00013069224951323122,2.3611860275268555,0.7597418427467346,0.010787366889417171,0.024323420599102974,0.008937057107686996,0.04418748617172241,0.0014596936525776982,-0.06070391461253166,0.022673269733786583,0.2625532716974907,3.0251620728050757,0.1590332071740957,0.02,1.0,0.8191664283752442,1.5358857781328576,1.0,2.9238624572753906,2.7126926073035857,-1.9238624572753906,0.012768815083260342,True,True,OK,metrics within configured thresholds
14.96,stroke_002,draw_line,0.53035862040701,0.006778188367259921,0.202,0.5302222613241929,0.006434602629605438,0.2020011901572521,0.5371603748500651,0.006929358595550794,0.21489218546887912,0.00013635908281706133,0.00034358573765448305,-1.1901572520844894e-06,0.0003696571047072816,0.01132876519113779,0.13697831332683563,0.0008113090298138559,-2.2507338523864746,-0.00015796851948834956,2.3608131408691406,0.760211169719696,0.010596158914268017,0.022031718865036964,0.008768775500357151,0.04266265034675598,0.0014509098837152123,-0.07684583961963654,0.022388450801372528,0.26260904325284706,3.0251166647997745,0.15918725101845518,0.02,1.0,0.8201208179473878,1.5411935169863031,1.0,2.5276503562927246,2.7866020547937174,-1.5276503562927246,0.012892185468879096,True,True,OK,metrics within configured thresholds
14.98,stroke_002,draw_line,0.5306064961033008,0.006958280602274131,0.202,0.5304991885418185,0.0066172570405004265,0.20200109062922,0.5374097804677002,0.007110940861542514,0.21476810760988832,0.00010730756148225051,0.00034102356177370414,-1.090629219990813e-06,0.0003575096808593942,0.01152128353714943,0.1376611292362213,0.0009572309791110456,-2.2498106956481934,-0.00018439444829709828,2.3606655597686768,0.7606750726699829,0.010429169051349163,0.023740023374557495,0.00872024055570364,0.04277229681611061,0.0017101909033954144,-0.05961330980062485,0.022145092487335205,0.2626723732067135,3.0248391376300194,0.15932817452123343,0.02,1.0,0.8210661476135255,1.5358661755456924,1.0,3.030616044998169,2.69596896031837,-2.030616044998169,0.012768107609888304,True,True,OK,metrics within configured thresholds
15.0,stroke_002,draw_line,0.5308502441851687,0.0071353739498709115,0.202,0.5307211454628012,0.006795889597190193,0.20200111946626925,0.5376549196346838,0.007289496035739703,0.2149564889974249,0.0001290987223674378,0.0003394843526807181,-1.119466269239311e-06,0.0003632042938026462,0.0117103923112154,0.13829559087753296,0.001099919667467475,-2.2488937377929688,-0.0002112306101480499,2.360238552093506,0.761134147644043,0.0102765541523695,0.02015163190662861,0.008462016470730305,0.04098818078637123,0.0014061270048841834,-0.07593975961208344,0.021929727867245674,0.2627241115783235,3.0248527757271346,0.159479723260156,0.02,1.0,0.8219893043518067,1.544143646870722,1.0,2.483816623687744,2.8130954399562995,-1.4838166236877441,0.012956488997424891,True,True,OK,metrics within configured thresholds
15.02,stroke_002,draw_line,0.5310898384826753,0.007309449396477055,0.202,0.5309915387007074,0.006972955868283483,0.20200100751880082,0.5378959700024719,0.0074650092331995195,0.21479550255386376,9.829978196795874e-05,0.0003364935281935724,-1.007518800805185e-06,0.00035055920576307895,0.01189721655100584,0.1389564871788025,0.0012406825553625822,-2.2480032444000244,-0.00023715311544947326,2.360114812850952,0.7615878582000732,0.010086305439472198,0.022714002057909966,0.008476155810058117,0.04128744825720787,0.0018243474187329412,-0.05624080076813698,0.021651796996593475,0.2627879603801398,3.024505629578332,0.15961182773522123,0.02,1.0,0.8229062622070313,1.538083976019087,1.0,2.9646592140197754,2.6978478542623052,-1.9646592140197754,0.012795502553863736,True,True,OK,metrics within configured thresholds
