t,stroke_id,action_type,x_des,y_des,z_des,x_act,y_act,z_act,x_cmd,y_cmd,z_cmd,error_x,error_y,error_z,error_norm,q1,q2,q3,q4,q5,q6,q7,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot7,sigma_min,condition_number,manipulability,lambda_dls,speed_scale,joint_limit_margin,tip_orientation_error_deg,desired_normal_force_n,measured_normal_force_n,filtered_normal_force_n,normal_force_error_n,normal_force_offset_m,force_control_active,contact_active,status,policy_reason
8.44,stroke_001,draw_line,0.524135404237159,-0.03,0.202,0.5234898830972329,-0.029810446731315013,0.2020008805169427,0.5300944323460329,-0.030115407223264466,0.21392158489885735,0.0006455211399261085,-0.000189553268684986,-8.805169426917558e-07,0.0006727769014099335,-0.02955995313823223,0.12108926475048065,-0.027342235669493675,-2.2731635570526123,0.004137862473726273,2.3690242767333984,0.6842575669288635,-0.0002705073566175997,0.029264893382787704,0.0016820136224851012,0.04945029318332672,0.001441885600797832,-0.05613375082612038,0.0005610084626823664,0.26102782082234394,3.031697552287443,0.15569654847287487,0.02,1.0,0.7975821559906007,1.4428591974974745,1.0,5.1093668937683105,4.675592710225779,-4.1093668937683105,0.011921584898857331,True,True,OK,metrics within configured thresholds
8.46,stroke_001,draw_line,0.524404929536,-0.03,0.202,0.5237258347627214,-0.02980863579428023,0.2020009696079465,0.5303709817181936,-0.03011570380744615,0.21417610824093844,0.0006790947732786545,-0.0001913642057197705,-9.6960794648826e-07,0.0007055429898062312,-0.029562104493379593,0.1217871829867363,-0.027312448248267174,-2.2721452713012695,0.004151876550167799,2.3684704303741455,0.6842760443687439,-0.0002476806112099439,0.024120941758155823,0.0015363087877631187,0.04685484990477562,0.0008131164941005409,-0.07654334604740143,0.0010163100669160485,0.26109505677088274,3.031571005895737,0.15586891817389822,0.02,1.0,0.7986364429473878,1.4562255215366824,1.0,4.274803161621094,4.827413674465665,-3.2748031616210938,0.01217610824093842,True,True,OK,metrics within configured thresholds
8.48,stroke_001,draw_line,0.5246677104533869,-0.03,0.202,0.5240429981031541,-0.02981054238563478,0.20200102969696124,0.5306408659296143,-0.030116006449039244,0.21391142572165983,0.000624712350232759,-0.00018945761436521893,-1.0296969612244578e-06,0.0006528099022304497,-0.02956639789044857,0.12253475934267044,-0.027280591428279877,-2.271162748336792,0.004181044641882181,2.3684113025665283,0.6842830777168274,-0.00035569799365475774,0.029128767549991608,0.0016750198556110263,0.047102540731430054,0.0015711807645857334,-0.049733296036720276,0.0003747885348275304,0.2611747036399319,3.031013732107201,0.15601297613914594,0.02,1.0,0.7996547286987306,1.4461333578683226,1.0,4.863042831420898,4.633999994970065,-3.8630428314208984,0.01191142572165981,True,True,OK,metrics within configured thresholds
8.5,stroke_001,draw_line,0.5249237193642627,-0.03,0.202,0.52430552506059,-0.029810490686397267,0.20200105265879947,0.5309037051036297,-0.03011630025370055,0.2140576723657106,0.0006181943036727144,-0.0001895093136027315,-1.052658799460815e-06,0.0006465903534125133,-0.029569610953330994,0.12323901802301407,-0.02725047804415226,-2.2701761722564697,0.004199349787086248,2.368055820465088,0.6842972040176392,-0.0003279871598351747,0.025080885738134384,0.0015926031628623605,0.045249342918395996,0.0010664139408618212,-0.07104534655809402,0.0007257929537445307,0.2612308081289493,3.031082619161841,0.15618281684419538,0.02,1.0,0.8006372516632081,1.4503015183168915,1.0,4.796609401702881,4.714164987727857,-3.796609401702881,0.012057672365710596,True,True,OK,metrics within configured thresholds
8.52,stroke_001,draw_line,0.5251729331010371,-0.03,0.202,0.5245496466119651,-0.02980986282939706,0.2020013155418816,0.5311596685296084,-0.030116593089940157,0.21412715682677583,0.0006232864890719503,-0.00019013717060293797,-1.3155418815968822e-06,0.0006516440145930686,-0.029573431238532066,0.12390410900115967,-0.027220912277698517,-2.2692363262176514,0.004216823726892471,2.367685556411743,0.684310793876648,-0.00036402890691533685,0.023645805194973946,0.001560288481414318,0.04359585791826248,0.0009765038266777992,-0.0723811537027359,0.0007344420300796628,0.26129955848372344,3.0307804072809437,0.15633392473487806,0.02,1.0,0.8016238277435304,1.455773489364308,1.0,4.448854446411133,4.7430205326191155,-3.448854446411133,0.012127156826775815,True,True,OK,metrics within configured thresholds
8.540000000000001,stroke_001,draw_line,0.5254153330285017,-0.03,0.202,0.5248297684347158,-0.029811090323443742,0.20200097934661848,0.5314087842610249,-0.03011688726626281,0.21399820006833375,0.0005855645937858922,-0.00018890967655625646,-9.793466184682131e-07,0.0006152834456671376,-0.029578369110822678,0.12458966672420502,-0.027190599590539932,-2.268317699432373,0.004240621812641621,2.3675448894500732,0.6843189001083374,-0.00038811107515357435,0.02525908313691616,0.0015900577418506145,0.043178778141736984,0.0013601130340248346,-0.05110742524266243,0.00041725594201125205,0.26136644327322084,3.0304523535084598,0.1564757468357449,0.02,1.0,0.8025636737823487,1.450477522042501,1.0,4.947658538818359,4.640062402446322,-3.9476585388183594,0.011998200068333749,True,True,OK,metrics within configured thresholds
8.56,stroke_001,draw_line,0.5256509051187466,-0.03,0.202,0.5250515880675202,-0.029810133816850923,0.20200091805843734,0.5316508670930757,-0.030117175355903983,0.21418592208728032,0.0005993170512264001,-0.0001898661831490761,-9.180584373269518e-07,0.0006286739522404284,-0.02958257496356964,0.1252175271511078,-0.02716217003762722,-2.267415761947632,0.004254248458892107,2.3671233654022217,0.6843337416648865,-0.0003799405531026423,0.020972857251763344,0.0014907917939126492,0.0410827212035656,0.0008944711880758405,-0.06756696105003357,0.0007379523012787104,0.2614218829014659,3.030418300748751,0.15662875673663995,0.02,1.0,0.803482300567627,1.4589075537047602,1.0,4.484854698181152,4.747721050176535,-3.4848546981811523,0.012185922087280306,True,True,OK,metrics within configured thresholds
8.58,stroke_001,draw_line,0.5258796400260741,-0.03,0.202,0.5253078857017683,-0.029811016898236505,0.2020012258385506,0.5318861143603402,-0.03011746611921296,0.2140735072772716,0.0005717543243057843,-0.00018898310176349367,-1.2258385505836689e-06,0.0006021786469102562,-0.029588205739855766,0.1258554756641388,-0.027132902294397354,-2.2665505409240723,0.004275291692465544,2.366950750350952,0.6843422055244446,-0.0004412149719428271,0.023016642779111862,0.001549325417727232,0.0406792089343071,0.0011296882294118404,-0.059959400445222855,0.0004926563706248999,0.2614883750679641,3.030027434788918,0.15676036022268028,0.02,1.0,0.8043842380523683,1.4557702604708211,1.0,4.613236904144287,4.655717826978151,-3.613236904144287,0.012073507277271574,True,True,OK,metrics within configured thresholds
8.6,stroke_001,draw_line,0.5261015331619155,-0.03,0.202,0.5255545431725381,-0.029811556168941992,0.20200111477061927,0.5321143561886851,-0.030117752187143163,0.2140766907393117,0.0005469899893774111,-0.00018844383105800708,-1.1147706192593532e-06,0.0005785415876637154,-0.02959362603724003,0.12648236751556396,-0.02710402011871338,-2.265693187713623,0.004294021986424923,2.366741418838501,0.6843515038490295,-0.0004317494167480618,0.0216524600982666,0.0015133741544559598,0.039630576968193054,0.0010365081252530217,-0.05976376682519913,0.0005243392661213875,0.2615420731392832,3.029947099830622,0.15690167111403994,0.02,1.0,0.8052494590759278,1.4545596677445698,1.0,4.908154487609863,4.640849503986298,-3.9081544876098633,0.0120766907393117,True,True,OK,metrics within configured thresholds
8.620000000000001,stroke_001,draw_line,0.5263165847697461,-0.03,0.202,0.5257515874281109,-0.029810511042823923,0.2020008715855517,0.5323356046707974,-0.030118034953718825,0.21424316669945187,0.0005649973416351761,-0.00018948895717607606,-8.715855516761017e-07,0.0005959268584380692,-0.029598942026495934,0.1270507425069809,-0.027076764032244682,-2.2648696899414062,0.004305562935769558,2.366328477859497,0.6843652725219727,-0.00041603809222579,0.018027517944574356,0.0013888071989640594,0.03744387999176979,0.0006463893223553896,-0.06866191327571869,0.0007679841946810484,0.26159671979352533,3.0298219585749204,0.1570391433908983,0.02,1.0,0.806106812286377,1.4635788316338012,1.0,4.37669563293457,4.734406248254546,-3.3766956329345703,0.012243166699451854,True,True,OK,metrics within configured thresholds
8.64,stroke_001,draw_line,0.5265248,-0.03,0.202,0.5259974171579641,-0.02981183220316341,0.20200120611122246,0.5325500366717347,-0.030118320769732653,0.21408063307913913,0.0005273828420359061,-0.00018816779683658927,-1.2061112224515114e-06,0.0005599475301708959,-0.029605809599161148,0.127643883228302,-0.027048293501138687,-2.2640771865844727,0.0043265074491500854,2.366229295730591,0.6843715906143188,-0.00049520970787853,0.02099122665822506,0.0014869283186271787,0.03711272031068802,0.0010741110891103745,-0.055018212646245956,0.00037761343992315233,0.2616581647426404,3.029436246917916,0.15715723378256646,0.02,1.0,0.8069303100585938,1.457826760530911,1.0,4.667445659637451,4.609207532892555,-3.667445659637451,0.012080633079139116,True,True,OK,metrics within configured thresholds
8.66,stroke_001,draw_line,0.5267261889849864,-0.03,0.202,0.5262164902898707,-0.029812200937041313,0.2020011528995643,0.5327574397973422,-0.03011860015784107,0.21413661523182098,0.0005096986951156346,-0.00018779906295868579,-1.1528995642884343e-06,0.0005431966283291405,-0.02961210161447525,0.1282125860452652,-0.027020778506994247,-2.2632899284362793,0.004341874737292528,2.3659982681274414,0.6843810081481934,-0.000515298277605325,0.018849749118089676,0.0014730753609910607,0.03576302155852318,0.0008476434741169214,-0.06826320290565491,0.000547295727301389,0.26170430195143574,3.029444857081757,0.15729041093784366,0.02,1.0,0.8077228134155274,1.4585446165038705,1.0,4.7656354904174805,4.629590877253269,-3.7656354904174805,0.012136615231820958,True,True,OK,metrics within configured thresholds
8.68,stroke_001,draw_line,0.5269207669138046,-0.03,0.202,0.5264049397509705,-0.029811552340427667,0.20200087374508235,0.5329579098294068,-0.030118876953461538,0.2142337790991752,0.0005158271628341593,-0.0001884476595723321,-8.737450823415038e-07,0.0005491729652361783,-0.02961868979036808,0.12873679399490356,-0.026994286105036736,-2.2625420093536377,0.004353707190603018,2.3656747341156006,0.6843922734260559,-0.0004972994211129844,0.016160016879439354,0.0013666386948898435,0.034030381590127945,0.0006724961567670107,-0.06379567086696625,0.0006260647205635905,0.2617556750982721,3.029287053223064,0.157413863371143,0.02,1.0,0.8085100715637208,1.4642480123630284,1.0,4.583256721496582,4.677206491860742,-3.583256721496582,0.012233779099175196,True,True,OK,metrics within configured thresholds
8.700000000000001,stroke_001,draw_line,0.5271085541072593,-0.03,0.202,0.5266027668220004,-0.029811827191023918,0.2020010088630739,0.5331515629086242,-0.030119155236285982,0.21420996573823967,0.0005057872852589629,-0.0001881728089760809,-1.008863073886923e-06,0.0005396580415154415,-0.0296261515468359,0.12925346195697784,-0.026967724785208702,-2.261823892593384,0.004368149675428867,2.3654532432556152,0.6844006180763245,-0.000526386545971036,0.016418660059571266,0.0013752500526607037,0.033120982348918915,0.000768185593187809,-0.0599878653883934,0.0005003184778615832,0.2618088506830399,3.029007619290642,0.15752433803009455,0.02,1.0,0.8092579906463624,1.465388344855242,1.0,4.471498012542725,4.644324072233286,-3.4714980125427246,0.012209965738239643,True,True,OK,metrics within configured thresholds
