t,stroke_id,action_type,x_des,y_des,z_des,x_act,y_act,z_act,x_cmd,y_cmd,z_cmd,error_x,error_y,error_z,error_norm,q1,q2,q3,q4,q5,q6,q7,qdot1,qdot2,qdot3,qdot4,qdot5,qdot6,qdot7,sigma_min,condition_number,manipulability,lambda_dls,speed_scale,joint_limit_margin,tip_orientation_error_deg,desired_normal_force_n,measured_normal_force_n,filtered_normal_force_n,normal_force_error_n,normal_force_offset_m,force_control_active,contact_active,status,policy_reason
7.36,stroke_001,draw_line,0.47923948880464956,-0.019315746272429882,0.202,0.4784141375512981,-0.019734707745826245,0.20200085531645084,0.4844557927793313,-0.01922167012884516,0.21176265164535735,0.0008253512533514806,0.0004189614733963627,-8.553164508318112e-07,0.0009255993405170199,-0.022874994203448296,0.0015368562890216708,-0.018301744014024734,-2.431748628616333,-0.0002800484362524003,2.411015510559082,0.7145586013793945,0.022407429292798042,0.01237358245998621,0.023042703047394753,0.025313522666692734,0.007803088985383511,-0.05178322643041611,0.04388947784900665,0.24750705095297773,3.1077518558211112,0.12958600633320375,0.02,1.0,0.6395936077117921,1.2760161422771916,1.0,5.199869155883789,4.2608905463394855,-4.199869155883789,0.009762651645357341,True,True,OK,metrics within configured thresholds
7.38,stroke_001,draw_line,0.47938183407084206,-0.01890904551187976,0.202,0.47845539985080954,-0.01932950944680509,0.20200086689496136,0.48460834361570326,-0.01881204302393359,0.21226265164535735,0.0009264342200325237,0.000420463934925331,-8.668949613432897e-07,0.0010173844092215278,-0.02246503159403801,0.0017895059427246451,-0.017862815409898758,-2.4312987327575684,-0.0002724944206420332,2.410329580307007,0.7155358195304871,0.02284933440387249,0.0021796661894768476,0.022902553901076317,0.021427392959594727,0.003201034152880311,-0.0916169285774231,0.04657720401883125,0.2475505735446614,3.107614175899525,0.1296785232648719,0.02,1.0,0.6400513713836671,1.3040057217261651,1.0,3.1583218574523926,4.589533059679992,-2.1583218574523926,0.010262651645357342,True,True,OK,metrics within configured thresholds
7.4,stroke_001,draw_line,0.47952519986674635,-0.018499428952153233,0.202,0.47867421680344946,-0.018929082206465147,0.20200072999375618,0.48476228257349185,-0.01839949415218024,0.21176265164535735,0.0008509830632968951,0.00042965325431191387,-7.29993756165559e-07,0.0009532967144860354,-0.022053908556699753,0.0021934681572020054,-0.01742224395275116,-2.4308786392211914,-0.00024948862846940756,2.4106550216674805,0.7165054082870483,0.022559769451618195,0.015122849494218826,0.023157060146331787,0.025843173265457153,0.007536524906754494,-0.03543849289417267,0.04483560845255852,0.24761480954088985,3.1066315583453177,0.12971881205686578,0.02,1.0,0.6405012672424317,1.2844322680097673,1.0,4.636436462402344,4.088609138900332,-3.6364364624023438,0.009762651645357341,True,True,OK,metrics within configured thresholds
7.42,stroke_001,draw_line,0.47966956541017164,-0.018086955970938217,0.202,0.4788469962209459,-0.018527062484119703,0.20200076498946365,0.48491688118051707,-0.01798405240522301,0.21186154831534212,0.0008225691892257414,0.000440106513181486,-7.649894636363452e-07,0.0009329064257561626,-0.021643677726387978,0.0025951724965125322,-0.016981059685349464,-2.430377960205078,-0.00023188770865090191,2.4105868339538574,0.7174875736236572,0.02287472039461136,0.011057714000344276,0.02335239015519619,0.025685155764222145,0.006723424885421991,-0.05932960286736488,0.045581307262182236,0.24764817641500114,3.106765182940542,0.1298192885218583,0.02,1.0,0.6409213607788087,1.2826551571957219,1.0,4.892882823944092,4.2803487021260365,-3.892882823944092,0.009861548315342111,True,True,OK,metrics within configured thresholds
7.44,stroke_001,draw_line,0.4798149096647486,-0.017671686672146893,0.202,0.4789184853861484,-0.01811417914402579,0.2020009609494073,0.48507230782578786,-0.017565773217446654,0.21220759187880994,0.0008964242786002052,0.00044249247187889626,-9.609494072970737e-07,0.0009996884506470792,-0.021225059404969215,0.0028803616296499968,-0.016533466055989265,-2.4299204349517822,-0.00022178103972692043,2.4100534915924072,0.7184844017028809,0.023308036848902702,0.004652494098991156,0.023378515616059303,0.022532427683472633,0.0037731933407485485,-0.08492569625377655,0.047461479902267456,0.247700162950028,3.1064323330121133,0.12990924000639503,0.02,1.0,0.641422039794922,1.3033371183337692,1.0,3.2908496856689453,4.494735644762356,-2.2908496856689453,0.010207591878809926,True,True,OK,metrics within configured thresholds
7.46,stroke_001,draw_line,0.479961211346129,-0.017253681868202895,0.202,0.4791577925621482,-0.017704228832938984,0.20200086582263838,0.48522895081836404,-0.017144750078218165,0.21170759187880994,0.0008034187839808249,0.0004505469647360892,-8.658226383628786e-07,0.000921127059387016,-0.02080393210053444,0.003318278817459941,-0.016083553433418274,-2.429471492767334,-0.0001989522424992174,2.4104394912719727,0.7194756865501404,0.023036470636725426,0.016776615753769875,0.023792292922735214,0.02694711834192276,0.00839981809258461,-0.03983531519770622,0.04491503909230232,0.24776076131207414,3.1056146834303364,0.12996082313611731,0.02,1.0,0.6418795650482179,1.2805837014330188,1.0,4.967911720275879,4.073375559079662,-3.967911720275879,0.009707591878809926,True,True,OK,metrics within configured thresholds
7.48,stroke_001,draw_line,0.48010844892818505,-0.016833003062328517,0.202,0.47926793887597197,-0.01729026654853015,0.20200085496666717,0.48538612006799525,-0.016721022096421286,0.21209040210633595,0.0008405100522130837,0.00045726348620163393,-8.54966667157564e-07,0.0009568426070428273,-0.020383358001708984,0.0036636304575949907,-0.015633316710591316,-2.4289679527282715,-0.00018894475942943245,2.410033702850342,0.7204826474189758,0.023398898541927338,0.007007134146988392,0.02370288595557213,0.024482088163495064,0.005620213691145182,-0.08084455877542496,0.04727833718061447,0.24779502942448442,3.1058032864691323,0.13007066205115445,0.02,1.0,0.6423285072326661,1.2947659323586722,1.0,4.156353950500488,4.386463215498338,-3.1563539505004883,0.010090402106335947,True,True,OK,metrics within configured thresholds
7.5,stroke_001,draw_line,0.48025660064920883,-0.016409712430831957,0.202,0.4794195422040783,-0.016871244245729496,0.20200060484215657,0.48554431575155277,-0.01629465717231756,0.21199273621702133,0.0008370584451305452,0.00046153181489753947,-6.048421565540973e-07,0.0009558654835074949,-0.01995612122118473,0.004023268353193998,-0.015177816152572632,-2.428513288497925,-0.00017220481822732836,2.4099411964416504,0.7214919924736023,0.023619763553142548,0.010459193028509617,0.02399708516895771,0.025256043300032616,0.006546756252646446,-0.060179173946380615,0.04698054865002632,0.24785646496761232,3.105103839967419,0.13013906055350347,0.02,1.0,0.6428320472717286,1.2946225318668623,1.0,4.080206871032715,4.305924972749091,-3.080206871032715,0.00999273621702132,True,True,OK,metrics within configured thresholds
7.5200000000000005,stroke_001,draw_line,0.48040564451811196,-0.015983872805394476,0.202,0.47960351894630054,-0.016449809175932417,0.2020008560146035,0.48570335316930263,-0.015865728282152797,0.21189682267908028,0.0008021255718114184,0.00046593637053794074,-8.560146034786165e-07,0.0009276329376994252,-0.019524913281202316,0.004428200423717499,-0.014719361439347267,-2.4280271530151367,-0.00015500647714361548,2.409965753555298,0.722505509853363,0.023781228810548782,0.012686493806540966,0.02427489124238491,0.026271261274814606,0.007489985786378384,-0.05824363976716995,0.04651155322790146,0.2479043253851186,3.104771121715024,0.13021866339835683,0.02,1.0,0.6432867115020753,1.2885577756308246,1.0,4.54677677154541,4.226923637148359,-3.54677677154541,0.00989682267908026,True,True,OK,metrics within configured thresholds
7.54,stroke_001,draw_line,0.48055555832062485,-0.015555547655357636,0.202,0.47972771350099497,-0.016022578713330883,0.20200067443461991,0.4858630842947081,-0.015434298664126624,0.21208811768027802,0.000827844819629886,0.0004670310579732474,-6.744346199016871e-07,0.0009504975062364476,-0.019089091569185257,0.004780964460223913,-0.014257820323109627,-2.4275360107421875,-0.0001430411502951756,2.4096620082855225,0.7235274314880371,0.02409115992486477,0.008246738463640213,0.024220410734415054,0.02523115463554859,0.005379063077270985,-0.07268286496400833,0.04798637703061104,0.24795192303090244,3.104551964672145,0.13031181814658835,0.02,1.0,0.6437728469848634,1.2980263707538948,1.0,4.06898832321167,4.338872234187327,-3.06898832321167,0.010088117680278022,True,True,OK,metrics within configured thresholds
